Census year,Occupation,Total Weight,Female,Male
2007,salesperson,2410145.0,0.4318752606170998,0.5681247393829002
2008,operator,1809987.0,0.42913788883566567,0.5708621111643344
2013,inspector,423167.0,0.38706231818643705,0.612937681813563
1860,entertainer,1118.92,0.09891681264076073,0.9010831873592393
2014,boilermaker,22874.0,0.0299466643350529,0.9700533356649471
1930,cook,292719.62000000116,0.39312407552319056,0.6068759244768096
1990,instructor,877337.0,0.4197828200566031,0.5802171799433969
1950,engineer,880054.0,0.014017321664352414,0.9859826783356476
1970,salesperson,1988100.0,0.2720185101353051,0.7279814898646949
2003,waitstaff,2517174.0,0.7497344243981544,0.25026557560184554
2003,bankteller,543160.0,0.8818064658664113,0.11819353413358863
2012,attendant,10121614.0,0.7997941830225891,0.2002058169774109
2007,shoemaker,309412.0,0.03472069602988895,0.9652793039701111
2008,administrator,533795.0,0.5536919603967816,0.44630803960321846
1850,plasterer,9449.729999999996,0.0,1.0
1900,engineer,256071.07000000044,0.005128693374069932,0.99487130662593
1910,fireperson,129894.0,0.0,1.0
1900,nutritionist,19.52,1.0,0.0
2002,bailiff,14089.0,0.31968202143516217,0.6803179785648378
2012,economist,330639.0,0.5506428461252303,0.44935715387476977
2004,accountant,2263254.0,0.5907958187636032,0.4092041812363968
2008,boilermaker,25964.0,0.014366045293483284,0.9856339547065167
2007,chiropractor,77019.0,0.3695192095456965,0.6304807904543035
2007,psychologist,191587.0,0.670979763762677,0.329020236237323
2009,lawyer,1170426.0,0.3415986999605272,0.6584013000394728
2004,paperhanger,15650.0,0.29667731629392974,0.7033226837060703
2009,manager,21446101.0,0.38739992877959495,0.612600071220405
2010,nutritionist,101852.0,0.9167321211169147,0.08326787888308526
2009,broker,2591436.0,0.5786220458463955,0.4213779541536044
2001,sailor,29022.0,0.0812142512576666,0.9187857487423334
1910,gardener,50950.0,0.013778213935230618,0.9862217860647694
1980,physicist,33380.0,0.05392450569203116,0.9460754943079689
1960,postmaster,47960.0,0.463302752293578,0.536697247706422
1880,shoemaker,7352.700000000001,0.014198865722795705,0.9858011342772044
1970,pilot,106800.0,0.0149812734082397,0.9850187265917603
1990,carpenter,1635108.0,0.018960827052402655,0.9810391729475973
1850,sales,104178.97999999992,0.0,1.0
1960,stereotyper,9900.0,0.014141414141414142,0.9858585858585859
2005,broker,2611635.0,0.5779134526838551,0.42208654731614487
1970,artist,268400.0,0.4396423248882265,0.5603576751117735
1930,clerk,161123.34999999998,0.03522133818593022,0.9647786618140697
2013,psychologist,221976.0,0.7188524885573215,0.28114751144267847
2006,millwright,70883.0,0.030754905971812706,0.9692450940281873
2007,electrician,1034419.0,0.023802733708487567,0.9761972662915125
2003,instructor,1375917.0,0.4571976361946251,0.5428023638053749
2012,waitstaff,3086401.0,0.7248157319803875,0.2751842680196125
2004,police,1029210.0,0.15451754258120307,0.8454824574187969
1950,farmer,4434463.0,0.02649294852612368,0.9735070514738763
2009,toolmaker,89711.0,0.024500897325857477,0.9754991026741425
1930,dentist,71108.87000000058,0.026918442101526628,0.9730815578984734
1990,upholsterer,87564.0,0.24752181261705725,0.7524781873829428
1940,molder,78478.0,0.009811666963989907,0.9901883330360101
2010,mason,224409.0,0.006871382163816959,0.993128617836183
2008,attendant,9087071.0,0.8117142476382104,0.18828575236178963
1900,setter,8151.000000000003,0.012140841614525822,0.9878591583854742
1970,smith,349900.0,0.02886539011146042,0.9711346098885396
2008,lawyer,1157993.0,0.35146930939997045,0.6485306906000295
1970,typesetter,373800.0,0.18084537185660782,0.8191546281433922
1960,setter,204880.0,0.009371339320577899,0.9906286606794221
1920,bookbinder,23322.610000000015,0.49916540215696276,0.5008345978430372
2004,electrician,945045.0,0.030086398002211533,0.9699136019977884
1910,farmer,6429640.0,0.049602777138377886,0.9503972228616221
1940,bailiff,14942.0,0.026770178021683844,0.9732298219783162
1980,architect,492100.0,0.15586262954684008,0.84413737045316
1900,proprietor,1373470.9000000006,0.06919222678835062,0.9308077732116494
1860,inspector,1421.38,0.0,1.0
2009,welder,758518.0,0.05440609187916437,0.9455939081208357
1990,shoemaker,159681.0,0.08992929653496659,0.9100707034650334
2015,optometrist,39303.0,0.4220797394600921,0.5779202605399079
1880,bailiff,5212.280000000001,0.0,1.0
1990,bartender,410461.0,0.5255505395153255,0.47444946048467457
1980,musician,651760.0,0.5579661224990794,0.4420338775009206
2003,surgeon,819563.0,0.29250100358361714,0.7074989964163829
2000,mechanic,14859857.0,0.2954145521050438,0.7045854478949561
2013,therapist,826968.0,0.7883799614979056,0.2116200385020944
2014,waitstaff,2954791.0,0.722821343370817,0.2771786566291829
2000,carpenter,1748664.0,0.020487640850386353,0.9795123591496137
2002,secretary,5410589.0,0.9612415579893427,0.03875844201065725
2003,electrician,953937.0,0.02352671088342312,0.9764732891165768
2006,cabinetmaker,97518.0,0.059394163128858264,0.9406058368711417
1850,nurse,97.47,0.0,1.0
1880,eletrotyper,648.1299999999999,0.0,1.0
1990,chiropractor,49243.0,0.31480616534329753,0.6851938346567025
1910,judge,119174.0,0.004212328192390958,0.9957876718076091
2014,mason,197172.0,0.013784918751141136,0.9862150812488588
2000,mailperson,768727.0,0.3056754868763553,0.6943245131236446
2010,entertainer,322955.0,0.5670108838692697,0.43298911613073027
1970,bootblack,14100.0,0.09929078014184398,0.900709219858156
2012,gardener,1961670.0,0.06364882982356869,0.9363511701764313
1980,nurse,2249760.0,0.9312904487589787,0.06870955124102127
2003,plumber,645452.0,0.022322341552896266,0.9776776584471037
1900,clerk,42195.52999999988,0.019194213225903367,0.9808057867740966
1850,baker,14599.350000000004,0.0,1.0
2005,clerical,12787243.0,0.7080101629413001,0.29198983705869985
1920,chemist,33138.73,0.0429744893663698,0.9570255106336302
2001,psychologist,169549.0,0.6565358686869283,0.34346413131307174
1860,stereotyper,95.91,0.0,1.0
2000,administrator,432570.0,0.521760639896433,0.47823936010356705
2005,mailperson,846083.0,0.28431607773705414,0.7156839222629459
2006,smith,177745.0,0.04786069931643647,0.9521393006835636
2013,professor,1763687.0,0.49944292836540727,0.5005570716345927
1930,photographer,33494.779999999955,0.15883937735969614,0.8411606226403038
1940,shoemaker,68580.0,0.010994459025955089,0.9890055409740449
1910,waitstaff,165890.0,0.4081258665380674,0.5918741334619326
1930,lawyer,163872.00000000352,0.02335963434875951,0.9766403656512406
1870,attendant,6557.320000000001,0.858182916191371,0.14181708380862912
2006,guard,1862374.0,0.2540606773934774,0.7459393226065226
2006,inspector,315251.0,0.32586732476661456,0.6741326752333855
1920,baker,103791.60999999997,0.045360410152612544,0.9546395898473875
1880,geologist,170.42,0.0,1.0
1910,upholsterer,21367.0,0.032901202789348064,0.967098797210652
1880,attendant,11963.949999999997,0.7766557031749547,0.22334429682504525
1850,teacher,30912.540000000037,0.0,1.0
2014,therapist,875802.0,0.7786771439206579,0.22132285607934213
2005,soldier,791443.0,0.1496241675016394,0.8503758324983606
2006,clergy,674022.0,0.30337140330731044,0.6966285966926895
1990,nutritionist,110748.0,0.898318705529671,0.10168129447032903
2013,bartender,513496.0,0.5874437191331578,0.4125562808668422
2014,sailor,37962.0,0.027632896053948686,0.9723671039460513
1950,architect,145653.0,0.050723294405195914,0.949276705594804
2015,millwright,59271.0,0.008958850027838234,0.9910411499721618
2004,conservationist,59991.0,0.1759597272924272,0.8240402727075729
1980,surgeon,460260.0,0.14244122887063834,0.8575587711293616
2005,geologist,76753.0,0.26217867705496856,0.7378213229450314
1880,retired,112232.6400000012,0.08911391552403922,0.9108860844759608
2014,tradesperson,5854712.0,0.04028789118918232,0.9597121088108177
2008,cook,5188094.0,0.5027782842793519,0.4972217157206481
1980,porter,26320.0,0.08054711246200608,0.9194528875379939
2002,tradesperson,6504040.0,0.05320216357832978,0.9467978364216703
1960,lawyer,223480.0,0.04662609629497047,0.9533739037050295
1950,midwife,1206.0,0.9087893864013267,0.0912106135986733
1870,typesetter,31915.099999999933,0.03290574054287789,0.9670942594571221
1970,nurse,3316900.0,0.9460339473604872,0.0539660526395128
2010,mailperson,799799.0,0.26248344896655285,0.7375165510334472
2000,smith,192305.0,0.043238605340474766,0.9567613946595253
2003,conservationist,54892.0,0.14575894483713472,0.8542410551628653
2014,upholsterer,42408.0,0.2059752876815695,0.7940247123184305
2003,architect,463766.0,0.20998305179767382,0.7900169482023262
1970,chemist,247900.0,0.15409439290036306,0.8459056070996369
2010,artist,249177.0,0.46084108886454206,0.5391589111354579
1920,eletrotyper,4175.419999999999,0.023643130511421608,0.9763568694885785
1910,therapist,5321.0,0.4143957902649878,0.5856042097350123
1920,huckster,47566.28999999999,0.033565787872041314,0.9664342121279587
2013,pilot,138427.0,0.050994386933185,0.949005613066815
2005,cashier,4621853.0,0.7731630581933263,0.22683694180667363
2015,tradesperson,5928371.0,0.038459974923971525,0.9615400250760284
1990,pharmacist,205625.0,0.37227963525835867,0.6277203647416414
1860,manager,385090.5800000003,0.05827390013019789,0.9417260998698022
2000,attendant,7357450.0,0.8177992375075603,0.18220076249243963
2001,boilermaker,24318.0,0.019615099925980754,0.9803849000740192
2004,therapist,647826.0,0.7582607058068062,0.24173929419319384
1910,milliner,120061.0,0.9732386037097809,0.02676139629021914
1860,teacher,112417.92999999996,0.5986913297549602,0.40130867024503986
1880,instructor,3413.4500000000003,0.07568296005507624,0.9243170399449238
2011,salesperson,2299846.0,0.4388993871763588,0.5611006128236412
1950,postmaster,37122.0,0.39725769085717366,0.6027423091428263
1970,guard,855800.0,0.05889226454779154,0.9411077354522085
2005,machinist,466352.0,0.059796033897142074,0.940203966102858
2001,pilot,141802.0,0.031882484027023594,0.9681175159729764
1870,architect,2832.58,0.0,1.0
1920,bartender,24986.969999999987,0.0,1.0
1990,bankteller,624766.0,0.9010093378961083,0.0989906621038917
1940,mailperson,633289.0,0.04091339025310719,0.9590866097468929
1860,sheriff,2978.5499999999997,0.0,1.0
2011,teacher,6736971.0,0.771826537475076,0.22817346252492404
1940,baker,150317.0,0.08100880139970862,0.9189911986002914
2010,designer,933839.0,0.5583735526145299,0.4416264473854701
1850,waitstaff,7502.749999999996,0.0,1.0
1860,tradesperson,680696.04,0.0880907578072585,0.9119092421927415
2002,machinist,556117.0,0.055358854341802176,0.9446411456581978
2008,compositor,57244.0,0.49112570749772905,0.508874292502271
2013,sailor,36223.0,0.040112635618253595,0.9598873643817464
1980,toolmaker,213280.0,0.02194298574643661,0.9780570142535634
1940,scientist,57748.0,0.03267645632749186,0.9673235436725082
2006,attendant,8730122.0,0.8107194836452457,0.18928051635475426
2014,pilot,137904.0,0.04990428123912287,0.9500957187608772
2007,housekeeper,148195.0,0.7589054961368468,0.2410945038631533
2006,draftsperson,251332.0,0.21104753871373322,0.7889524612862667
1950,surgeon,199785.0,0.05863803588858022,0.9413619641114198
2006,police,1022561.0,0.17046806987553798,0.829531930124462
1850,designer,208.48,0.0,1.0
1910,plumber,157039.0,0.0019103534790720776,0.9980896465209279
2004,painter,245481.0,0.176592078409327,0.823407921590673
2011,doctor,938909.0,0.3565425403313846,0.6434574596686153
2001,operator,2055663.0,0.47934024205329373,0.5206597579467063
1850,cook,3766.4700000000007,0.0,1.0
1990,administrator,1222047.0,0.5390594633430629,0.46094053665693707
2011,geologist,76146.0,0.3047566516954272,0.6952433483045728
1860,janitor,1573.0400000000002,0.25614097543609826,0.7438590245639017
2003,chemist,118619.0,0.36204992454834384,0.6379500754516562
2010,shoemaker,260262.0,0.03612897772244892,0.9638710222775511
2011,setter,73058.0,0.029962495551479645,0.9700375044485203
1930,peddler,54999.21999999982,0.034463397844551366,0.9655366021554487
1860,sailor,69118.81999999998,0.0034983236114273955,0.9965016763885726
2000,sales,8636799.0,0.47260715457196584,0.5273928454280341
1980,cabinetmaker,87400.0,0.09908466819221969,0.9009153318077803
2013,fireperson,420588.0,0.053218351450825985,0.946781648549174
1940,clergy,168697.0,0.16306751157400545,0.8369324884259945
1940,lumberjack,46631.0,0.0064334884518882285,0.9935665115481118
2005,psychologist,193310.0,0.6634369665304434,0.3365630334695567
2007,sailor,38286.0,0.05707046962336102,0.942929530376639
1970,janitor,4760200.0,0.27255157346329983,0.7274484265367002
1950,economist,10023.0,0.3272473311383817,0.6727526688616183
1870,conductor,10891.150000000003,0.0,1.0
2000,nurse,3908714.0,0.8967842108683316,0.10321578913166837
1920,professor,30642.04,0.29620580091926,0.70379419908074
2013,carpenter,1437898.0,0.019240585910822602,0.9807594140891774
1950,huckster,24983.0,0.14429812272345194,0.855701877276548
1910,scientist,17255.0,0.029150970733120833,0.9708490292668792
1860,doorkeeper,6504.360000000001,0.03406330522910786,0.9659366947708921
2004,inspector,311128.0,0.3240788357203466,0.6759211642796534
1880,machinist,86974.30999999795,0.001205758344044379,0.9987942416559557
1880,plumber,20121.250000000262,0.0,1.0
1970,attendant,5712500.0,0.6426258205689278,0.3573741794310722
1940,doorkeeper,237728.0,0.014722708305290079,0.9852772916947099
1870,midwife,1507.8799999999999,1.0,0.0
1910,boilermaker,41316.0,0.0,1.0
1860,peddler,22339.439999999995,0.06244158313726756,0.9375584168627324
2015,sales,8540489.0,0.4523139131728874,0.5476860868271126
1850,mason,51306.47000000001,0.0,1.0
2002,designer,830993.0,0.5855019236022445,0.41449807639775543
1910,geologist,301.0,0.0,1.0
1910,mechanic,2530022.0,0.34136343478436154,0.6586365652156384
1960,technician,597160.0,0.3551476991091165,0.6448523008908835
1870,bootblack,1134.42,0.0,1.0
1970,physician,591300.0,0.10941992220531033,0.8905800777946896
1960,compositor,204040.0,0.11948637522054499,0.880513624779455
2015,upholsterer,40803.0,0.16332132441242064,0.8366786755875794
2010,laborer,8335282.0,0.14268647419487426,0.8573135258051258
2008,physician,902266.0,0.3289229562013863,0.6710770437986137
2010,geologist,79693.0,0.2966634459739249,0.7033365540260751
2003,pilot,142628.0,0.06699245589926242,0.9330075441007376
1970,police,883100.0,0.0460876457932284,0.9539123542067716
2003,welder,697053.0,0.07217528652771023,0.9278247134722898
2010,dentist,177562.0,0.24592536691409198,0.754074633085908
2003,professor,1375917.0,0.4571976361946251,0.5428023638053749
2004,professor,1380024.0,0.47680185272140196,0.523198147278598
1980,compositor,86660.0,0.5508885298869144,0.4491114701130856
1940,typesetter,181787.0,0.06893232189320468,0.9310676781067954
1960,scientist,167480.0,0.1429424408884643,0.8570575591115357
2007,smith,167998.0,0.04809581066441267,0.9519041893355873
1900,mason,147901.18000000133,0.006576418119179248,0.9934235818808207
1950,salesperson,222978.0,0.3236462790051036,0.6763537209948963
1900,toolmaker,8151.000000000003,0.012140841614525822,0.9878591583854742
2013,plasterer,43113.0,0.010344907568482824,0.9896550924315172
1960,inspector,212660.0,0.10081820746731872,0.8991817925326813
1850,guard,3282.1,0.0,1.0
2013,clerical,13950983.0,0.6884924166275596,0.3115075833724405
1870,millwright,8264.46,0.011318343848236911,0.988681656151763
1850,molder,8767.609999999995,0.0,1.0
2002,draftsperson,246406.0,0.21596470865157505,0.784035291348425
2005,laborer,7620251.0,0.15542585145817375,0.8445741485418262
2006,veterinarian,74247.0,0.5235767101701079,0.4764232898298921
1860,clerical,9567.33,0.14651841213797376,0.8534815878620263
2014,doorkeeper,1980903.0,0.24729227024240966,0.7527077297575904
2004,laborer,7200743.0,0.15930675487237914,0.8406932451276209
2011,instructor,1676404.0,0.4867436489056337,0.5132563510943663
2011,judge,1175723.0,0.3556713613665804,0.6443286386334196
2009,instructor,1588689.0,0.4953442744300489,0.5046557255699511
1910,cook,190924.0,0.47574427520898366,0.5242557247910163
1940,auctioneer,8239.0,0.3296516567544605,0.6703483432455395
1850,laborer,1002626.2899999891,0.0,1.0
1980,engineer,1961080.0,0.060150529300181534,0.9398494706998185
1950,bookbinder,32757.0,0.5388466587294318,0.4611533412705681
1860,conservationist,284.0,0.0,1.0
2005,musician,1505104.0,0.636342073371674,0.363657926628326
2013,cashier,5186791.0,0.7413190544982438,0.2586809455017563
1990,surgeon,627840.0,0.2119281982670744,0.7880718017329256
2000,judge,1010117.0,0.30707927893501447,0.6929207210649856
2003,geologist,86129.0,0.28932183120667837,0.7106781687933217
1930,toolmaker,92089.42999999951,0.007017960693208803,0.9929820393067912
2003,chiropractor,74809.0,0.3462283949792137,0.6537716050207862
1880,police,29100.090000000062,0.003255660034041125,0.9967443399659588
